time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
21.925955,0.151562,0.002973,-0.236150
21.955954,-0.044990,0.046013,-0.143979
21.995932,-0.043479,0.049312,-0.354449
22.015949,0.139699,0.072359,-0.367187
22.055930,0.079797,0.049964,-0.077742
22.085929,0.174817,0.037974,0.022605
22.135941,0.325660,0.247654,0.017311
22.165939,0.290222,0.168848,0.008338
22.195938,-0.031272,0.061828,0.152069
22.225936,0.015623,0.072382,0.155321
22.255933,0.096380,0.098894,0.069971
22.295914,0.049345,0.095830,0.011200
22.315929,-0.169043,0.142209,-0.081450
22.355918,-0.135461,-0.110416,-0.307224
22.385917,-0.207403,0.184967,-0.141040
22.425921,0.183744,0.131930,-0.305968
22.465919,0.030394,0.139572,0.031745
22.495917,0.268260,0.254167,0.041935
22.525914,0.256478,0.164604,0.122649
22.555894,-0.432397,0.206512,0.433966
22.585891,-0.129685,0.183552,0.213664
22.615892,0.128654,0.143392,0.484772
22.645891,-0.248485,0.040809,0.530241
22.685886,0.099553,-0.078180,0.268800
22.715901,-0.114703,-0.004231,0.457307
22.755888,0.302393,0.063144,0.284487
22.795897,0.032275,-0.061995,0.183427
22.805869,0.079510,-0.004564,0.245703
22.855894,0.190674,0.072983,0.299526
22.895890,0.181898,-0.042157,0.346976
22.915890,0.110682,-0.036683,0.381214
22.955885,0.506668,0.004217,-0.054589
22.985883,0.218523,-0.018667,0.105623
23.035882,0.148939,0.046619,-0.095941
23.065879,0.049832,-0.031011,-0.034373
23.095878,-0.255261,-0.018671,0.114284
23.125853,0.278998,0.011099,-0.001074
23.155874,0.294408,-0.002885,0.183690
23.185870,0.045881,0.043440,0.337862
23.225852,0.208252,-0.006972,0.217879
23.255867,0.214237,0.062240,0.358227
23.285849,0.279548,0.012966,0.536374
23.315862,0.265212,-0.086122,0.486683
23.345860,0.204319,-0.116886,0.454475
23.395858,0.144592,-0.077267,0.374572
23.425855,0.466739,-0.117383,0.264223
23.455839,-0.006740,-0.096104,0.349930
23.485850,0.164331,-0.113498,0.252563
23.515819,0.102490,-0.076011,0.180128
23.545824,0.079960,-0.046065,0.088410
23.585820,0.194079,0.001647,0.097193
23.635820,0.227720,-0.099693,0.070985
23.665819,0.160919,-0.114521,0.180971
23.695818,0.066601,-0.064248,0.271021
23.725806,0.298518,-0.051938,0.190899
23.755815,0.084828,-0.004575,0.243564
23.795832,0.134598,-0.081444,0.242062
23.825830,-0.001530,-0.047029,0.255105
23.855827,0.279496,-0.150053,0.352770
23.885825,0.147498,-0.124160,0.332643
23.925808,0.094844,-0.142096,0.192588
23.955808,0.126916,-0.130456,0.222562
23.995805,0.232975,-0.146627,0.102780
24.025814,0.114242,-0.135778,0.263137
24.055803,0.158103,-0.156178,0.355971
24.095786,-0.313571,-0.081515,0.271016
24.115784,-0.033819,-0.199435,0.316246
24.155783,0.547003,-0.271058,0.223826
24.185800,0.015484,-0.233559,0.108764
24.215781,0.022194,-0.313453,-0.046604
24.265794,0.000538,-0.241877,-0.250282
24.275799,0.134924,-0.147282,-0.283985
24.325777,0.110399,-0.169622,-0.270212
24.355793,0.182397,-0.144292,-0.078834
24.385792,0.275762,-0.174315,-0.154883
24.425789,0.075587,-0.108795,-0.232473
24.445786,-0.035938,-0.057388,-0.201178
24.485785,0.308249,-0.031542,-0.139147
24.535753,-0.101386,-0.018933,-0.056709
24.565752,0.049876,0.024449,-0.084286
24.595750,0.227847,0.065622,-0.078760
24.625749,0.124926,0.096729,0.004776
24.655748,0.044317,0.104326,0.099930
24.685773,0.060692,0.081823,0.261141
24.725769,0.022971,0.118075,0.422687
24.755767,0.184588,0.037746,0.441439
24.785765,0.036667,-0.012068,0.525609
24.835763,0.266936,-0.111660,0.380764
24.845762,0.033522,-0.151629,0.348546
24.895758,0.144622,-0.140031,0.101768
24.925757,0.432090,-0.011608,-0.051453
24.955755,0.193718,-0.133586,-0.221952
24.985752,-0.910301,-0.125960,0.164068
25.025748,-0.486546,-0.080870,-0.248212
25.055747,0.439440,-0.007516,0.264833
25.085746,-0.171742,-0.051828,-0.046188
25.115744,-0.333363,-0.036742,0.365292
25.165741,0.343844,-0.117032,0.113601
25.195739,0.094252,-0.193198,0.054476
25.225737,0.230678,-0.207396,0.117405
25.255735,0.057622,-0.163353,0.232014
25.295731,0.051906,-0.186743,0.128245
25.325730,0.105580,-0.214494,-0.049285
25.355728,0.266028,-0.170001,-0.210417
25.375726,0.055964,-0.205744,-0.272534
25.425700,0.145592,-0.182510,-0.236100
25.465715,0.063302,-0.186542,-0.333333
25.475692,0.066770,-0.143927,-0.291429
25.525706,0.211302,-0.126074,-0.403554
25.555704,0.190573,-0.061053,-0.289935
25.595683,0.094203,-0.170615,-0.343937
25.625678,0.131908,-0.077970,-0.304972
25.655680,-0.035960,-0.037118,-0.232052
25.685688,0.190133,0.038047,-0.196433
25.725696,0.102234,0.096835,-0.106338
25.765694,0.114000,0.077599,-0.065845
25.795693,0.166418,0.115841,-0.028251
25.825663,-0.093458,0.105773,-0.043203
25.855688,0.262834,0.061301,-0.123667
25.885686,0.062424,0.162952,0.034003
25.925682,0.157778,0.121214,-0.075232
25.955673,0.112500,0.147900,0.062757
25.985653,0.022908,0.068126,0.104010
26.035677,0.011200,0.070285,0.102956
26.045669,0.255279,0.101694,0.151152
26.095673,-0.218467,0.062217,0.218361
26.125670,0.119714,-0.023813,0.182548
26.155669,0.467418,0.065974,0.278052
26.185666,0.959294,0.073405,0.257675
26.225662,0.381443,0.007630,0.080086
26.255662,-0.178932,-0.113723,0.113743
26.285641,-0.310977,-0.048355,0.031862
26.325657,0.187481,-0.093238,0.137275
26.365653,-0.186627,-0.176600,0.105920
26.395629,0.179622,-0.079287,-0.014369
26.425638,-0.098598,-0.102074,-0.095631
26.455637,0.242129,-0.090043,-0.106330
26.485636,0.005792,-0.080983,-0.105156
26.515636,0.033412,-0.098102,-0.106325
26.555642,0.164683,-0.093115,-0.009099
26.585640,-0.056823,-0.087276,-0.029315
26.635630,0.100201,0.013797,-0.333309
26.645637,0.026721,-0.013769,-0.305663
26.695627,-0.188914,0.033568,-0.191026
26.725631,0.476509,0.002208,-0.167850
26.755629,-0.071525,0.001259,-0.064084
26.785621,0.131949,-0.054510,-0.318733
26.825623,0.109597,0.095766,-0.135195
26.855620,0.089527,0.146986,-0.141319
26.885594,0.225935,0.129592,-0.080545
26.935618,0.361671,0.194270,0.015940
26.945602,0.109905,0.091448,-0.027304
26.995585,0.190874,0.133750,0.295586
27.025609,0.175689,0.061296,0.286643
27.055582,0.121555,0.199884,0.537439
27.085581,0.305907,0.089750,0.360493
27.125595,0.103790,0.044308,0.474617
27.155603,0.172785,-0.094306,0.208859
27.185595,0.093097,-0.040820,0.202762
27.235571,0.167327,-0.094272,0.163985
27.265570,0.067122,-0.130294,0.165948
27.295593,0.053308,-0.106800,0.147917
27.325580,0.076899,-0.041813,0.127968
27.355561,0.100830,-0.172977,0.094119
27.385594,0.139737,-0.087825,0.187534
27.415583,0.038981,-0.189890,0.082287
27.445576,-0.098608,-0.237541,0.058552
27.485581,0.440270,-0.101172,-0.060495
27.515578,0.241887,-0.119870,-0.152438
27.565552,0.163251,0.001884,-0.242570
27.575575,0.158472,-0.122822,-0.271034
27.625572,0.131054,-0.080136,-0.232328
27.655570,0.182552,-0.019516,-0.172173
27.685568,0.044090,-0.029863,-0.175403
27.725565,-0.008451,0.089610,-0.081777
27.755563,0.068927,0.053225,-0.155720
27.785561,0.181906,0.062552,-0.127915
27.835558,0.099034,0.136310,-0.154202
27.845532,0.199081,0.111558,-0.138334
27.895554,0.112415,0.148981,0.032846
27.925553,0.081454,0.160798,-0.008752
27.955550,0.064904,0.232223,0.070711
27.995530,0.147812,0.179792,0.084293
28.025527,0.176678,0.224334,0.427508
28.055526,0.030568,0.215102,0.358042
28.075542,0.751703,0.234761,0.437045
28.135539,0.107545,0.053808,0.650965
28.145538,0.211984,0.059957,0.675548
28.195534,0.172399,-0.040191,0.728430
28.225532,0.072524,-0.157161,0.579295
28.255503,0.012574,-0.175106,0.491596
28.295528,0.019838,-0.201759,0.459394
28.315527,0.091915,-0.301069,0.466310
28.345525,0.132661,-0.312766,0.219421
28.385513,0.159443,-0.298812,-0.097842
28.415521,-0.488854,-0.252572,-0.108118
28.455494,-0.179462,-0.338530,-0.157814
28.495493,-0.128066,-0.310785,-0.449364
28.525502,0.307662,-0.254206,-0.432061
28.565510,-0.197631,-0.141141,-0.409951
28.595504,0.223755,-0.139916,-0.495521
28.625503,0.051082,-0.052203,-0.303743
28.655502,0.002060,-0.030752,-0.343146
28.685495,0.192991,0.043429,-0.315004
28.735498,0.308494,0.056952,-0.160030
28.755498,-0.047806,0.067291,-0.042357
28.795495,0.217471,0.154136,-0.091092
28.825461,0.138944,0.239604,-0.102357
28.855492,0.066722,0.216270,-0.014854
28.885490,0.204465,0.202029,0.132483
28.925460,0.271221,0.210290,0.370780
28.955459,0.070704,0.160664,0.312858
28.985481,0.313595,0.162229,0.354479
29.015480,0.180242,0.132705,0.301993
29.045455,0.385806,0.126897,0.331830
29.095476,0.140335,0.017502,0.620840
29.125474,0.185186,-0.026355,0.715682
29.155473,-0.105144,-0.032157,0.837524
29.185470,0.221846,-0.176740,0.688135
29.215468,0.187195,-0.273635,0.607476
29.245464,0.287157,-0.251440,0.540261
29.285463,0.123706,-0.406543,0.182580
29.335459,0.250121,-0.402338,-0.274729
29.345459,0.283777,-0.478080,-0.325371
29.395442,-0.020216,-0.421839,-0.571805
29.425426,-0.079748,-0.320385,-0.658847
29.455425,0.003670,-0.181964,-0.696571
29.495449,0.078339,-0.162955,-0.672978
29.515442,-0.216683,-0.145384,-0.367231
29.545420,0.027004,-0.130976,-0.430249
29.585444,0.111634,-0.018358,-0.033250
29.625416,0.085433,0.125635,-0.061301
29.655438,1.014352,-0.084188,-0.373598
29.685415,0.187427,0.015748,-0.363236
29.725436,-0.380431,-0.030916,-0.426397
29.755407,0.084676,0.016067,-0.542711
29.785421,0.057801,0.143997,-0.421265
29.825424,-0.038383,0.227299,-0.281884
29.855422,1.282089,0.648483,0.004328
29.895422,0.139471,0.435393,0.225535
29.915420,-0.229319,0.343530,0.534038
29.945412,0.085776,0.103002,0.435411
29.995418,-0.263101,0.129329,0.524321
30.025415,0.183791,0.189173,0.354658
30.055399,-0.436940,-0.010859,0.236175
30.085412,-0.350205,-0.006869,0.395377
30.115409,0.016211,-0.056610,0.146065
30.145408,0.114716,-0.110081,0.035695
30.175404,-0.070758,-0.095762,-0.050727
30.215403,0.481849,0.087353,0.094390
30.265391,0.085742,-0.158155,0.372004
30.295389,0.007368,-0.067379,0.405644
30.325388,0.330060,-0.090343,0.101997
30.365393,0.314970,-0.023253,0.318200
30.385370,-0.148072,-0.205525,0.214735
30.425388,-0.041419,-0.127751,-0.171647
30.455367,0.199302,-0.118533,-0.508219
30.485403,-0.205007,-0.078203,-0.457684
30.525401,0.270968,-0.004613,-0.531116
30.565398,0.157203,0.082910,-0.222891
30.595395,0.010909,0.089534,-0.016606
30.625394,0.243454,0.112406,0.100996
30.655392,0.151815,0.211651,0.317393
30.685390,0.328447,0.156871,0.342693
30.715389,0.217588,0.133674,0.327633
30.755373,0.139612,0.061357,0.328322
30.795383,0.097791,0.035899,0.258742
30.825381,0.042284,0.047781,0.197918
30.845370,0.195458,0.054927,0.140224
30.895376,0.081725,-0.045117,0.321340
30.925375,0.055565,-0.024691,0.094944
30.955373,0.010717,-0.034169,0.062849
30.985371,0.378341,-0.000911,0.120641
31.025368,0.036556,-0.107876,0.244077
31.045358,0.051046,-0.012014,0.349310
31.075365,0.118860,-0.063313,0.298794
31.125360,0.197020,-0.123120,0.157409
31.165342,-0.021470,-0.216460,0.193276
31.195343,0.031555,-0.161077,0.057873
31.205356,0.317861,-0.157437,0.017223
31.255338,0.235321,-0.124093,-0.206952
31.285337,0.024673,-0.100179,-0.177922
31.325348,-0.207716,-0.220146,-0.130445
31.355346,-0.125480,-0.144638,-0.134323
31.385345,0.036412,-0.129010,-0.135344
31.415343,0.093952,-0.052346,-0.209729
31.455329,-0.102625,-0.093570,-0.028270
31.495338,-1.738349,0.324751,0.102634
31.525327,-0.010896,-0.145004,0.085751
31.555334,0.084040,-0.051378,0.034957
31.585324,-0.074830,0.042885,-0.149331
31.625327,-0.214795,-0.294859,0.081770
31.655329,0.033785,0.150199,0.085226
31.695320,-0.022626,0.234765,-0.361982
31.715304,-0.293420,-0.008121,0.515025
31.765317,0.506544,0.224691,0.359050
31.775301,-0.062510,-0.085245,0.202554
31.825292,0.087187,-0.063111,0.032755
31.855307,0.113845,-0.021577,-0.002283
31.885288,-0.000012,-0.093866,0.105262
31.925309,0.211915,-0.054883,0.074440
31.945308,0.113548,-0.155929,0.054676
31.975289,-0.177534,-0.081605,-0.168155
32.025302,-0.210222,-0.013316,-0.141060
32.065300,-0.218894,-0.070873,-0.125348
32.095297,-0.293567,-0.092015,-0.147884
32.125268,1.351536,0.003643,-0.589025
32.155269,0.419953,0.148317,-0.023859
32.185296,0.118484,-0.023608,-0.228809
32.215268,0.557562,-0.000130,-0.120870
32.245267,0.442618,0.089548,0.146767
32.285287,0.876964,-0.697041,-0.028615
32.335281,-0.524615,0.067266,0.022932
32.365262,0.566622,-0.124866,-0.150406
32.395279,-0.539521,0.027833,0.068663
32.425278,0.518989,-0.070229,-0.475976
32.455276,-0.173712,0.294647,-0.040009
32.495272,0.138614,0.115924,-0.068846
32.515271,-0.174541,0.195409,0.153906
32.555268,0.217589,0.224343,0.222353
32.575268,0.827307,0.109963,0.229059
32.615266,-0.037576,0.219348,0.708538
32.665262,0.377738,0.047907,0.573939
32.675234,0.123104,-0.035761,0.617346
32.725258,-0.157339,-0.118087,0.218423
32.755257,0.126846,-0.034443,0.087395
32.795229,0.204797,-0.023989,0.150473
32.825228,0.218565,-0.126409,0.245000
32.845250,0.130359,-0.118771,0.292075
32.875249,-0.068751,-0.245083,0.082009
32.935244,0.060096,-0.318976,0.172392
32.965242,0.323085,-0.254501,0.096823
32.995242,-0.012028,-0.282417,-0.132971
33.025240,0.022919,-0.251531,-0.232176
33.055237,0.123648,-0.229288,-0.398758
33.085233,0.165879,-0.185590,-0.569482
33.115214,0.051316,-0.089401,-0.537941
33.145230,0.125139,-0.066159,-0.445943
33.195228,-0.064631,0.065336,-0.325507
33.225196,0.121665,0.021188,-0.285192
33.255195,-0.081047,0.097272,-0.155442
33.295222,0.450614,0.151483,-0.099710
33.325193,0.006623,0.215242,0.183889
33.355217,0.046770,0.177869,0.122771
33.385216,0.102350,0.207576,0.159249
33.425213,0.073376,0.294971,0.338170
33.455211,-0.065724,0.075660,0.364778
33.485209,0.303001,0.167403,0.722061
33.515207,0.203362,0.021768,0.329158
33.565205,-0.046415,0.100127,0.384140
33.595202,0.047109,-0.014191,0.459350
33.625201,-0.498701,0.212935,0.685106
33.665195,0.159447,-0.064492,0.342585
33.685197,0.048025,-0.216839,0.645217
33.725170,0.350145,-0.271701,0.264471
33.755181,0.032594,-0.178317,0.425329
33.785185,-0.108637,0.085410,0.245174
33.815188,-0.164407,-0.546417,-0.222000
33.865185,0.224122,-0.418207,-0.405163
33.895184,0.199535,-0.338309,-0.174998
33.925182,0.250217,-0.383154,-0.265008
33.955158,0.344610,-0.249079,-0.188432
33.985178,0.227772,-0.124060,-0.239004
34.015175,0.221018,-0.190119,-0.284241
34.055173,-0.089070,-0.085020,-0.134004
34.075162,0.157197,-0.231586,-0.215003
34.135160,0.094294,-0.078895,-0.420362
34.165164,-0.170699,-0.031385,-0.432860
34.195161,-0.171430,-0.010105,-0.346197
34.225162,0.312965,0.018682,-0.400646
34.255147,-0.008580,-0.015796,-0.358020
34.295159,0.057219,0.053426,-0.510446
34.315155,0.220883,0.154268,-0.374235
34.355154,0.166255,0.198003,-0.178453
34.385154,0.221466,0.086969,-0.101079
34.415151,-0.126349,0.236855,0.198998
34.455147,0.372686,0.233652,0.093084
34.485121,0.187287,0.313918,0.310467
34.515125,0.140946,0.183978,0.275573
34.565127,0.369624,0.209995,0.520340
34.595125,0.262888,-0.048751,0.377906
34.615138,-0.045240,0.001971,0.535322
34.655123,0.072126,-0.161361,0.451056
34.685119,0.355147,-0.301527,0.191650
34.735131,0.225723,-0.372606,0.076965
34.745131,0.054121,-0.336989,-0.024303
34.775129,0.170529,-0.227441,-0.034413
34.825127,0.086405,-0.182449,-0.089706
34.855125,-0.140748,-0.273613,-0.105112
34.885123,0.069620,-0.264412,-0.266449
34.915121,0.149493,-0.182460,-0.355768
34.945118,-0.013599,-0.161795,-0.442162
34.985116,-0.001658,0.080103,-0.291250
35.035114,0.032214,0.043792,-0.316032
35.045112,0.064650,0.086305,-0.200412
35.095084,0.062160,0.120504,-0.360493
35.125089,0.301102,0.147627,-0.245007
35.165083,0.057930,0.273936,-0.173736
35.195103,0.209476,0.311937,-0.099839
35.225101,0.345525,0.297803,-0.162989
35.245100,0.173901,0.232088,-0.153693
35.295097,0.252159,0.396986,0.188035
35.325095,0.061261,0.286531,0.213116
35.365093,0.059500,0.399368,0.560988
35.395091,0.181064,0.330972,0.345822
35.425090,0.129066,0.206258,0.549225
35.455087,0.033317,0.368422,0.742463
35.495096,0.076907,0.199973,0.560956
35.515098,0.688316,0.187888,0.657974
35.555080,0.281671,0.066121,0.828356
35.595093,0.158086,0.014320,0.507561
35.625090,0.167802,-0.090084,0.317867
35.665089,0.006917,-0.170772,0.375159
35.695087,0.142243,-0.088959,0.314674
35.725085,0.091409,-0.214583,0.196465
35.755082,0.150799,-0.120985,0.364714
35.785081,0.187305,-0.143343,0.136999
35.815080,0.203889,-0.197707,0.049083
35.845078,0.213254,-0.210493,-0.008687
35.905073,0.131455,-0.191139,0.030972
35.935069,0.131111,-0.169747,-0.108879
35.965046,0.111407,-0.269883,-0.172464
35.975059,-0.050044,-0.195982,-0.128213
36.025066,0.108096,-0.087628,-0.067821
36.065046,0.110489,-0.065276,-0.005727
36.095044,0.166176,-0.067588,0.104298
36.125043,-0.017704,-0.019226,0.154826
36.155043,0.323378,-0.128681,0.048365
36.195055,0.242931,0.019517,0.390039
36.225027,0.218641,-0.211582,0.013744
36.255052,0.119959,0.088148,0.134014
36.295050,0.495156,-0.005391,0.023359
36.325047,-0.138334,-0.125396,-0.182295
36.355047,0.503568,-0.147086,-0.202868
36.395025,-0.086532,0.042735,0.209674
36.425043,-0.165854,-0.138161,-0.112909
36.455019,0.180698,-0.089958,0.001599
36.485013,0.277908,-0.013428,0.019092
36.525036,-0.051626,0.010693,0.169957
36.565033,0.018241,-0.186559,-0.091849
36.595032,0.116380,-0.087783,0.209977
36.625030,0.135988,-0.102659,0.019704
36.665026,0.157332,-0.100582,0.033601
36.685025,0.080841,-0.049237,0.030696
36.725024,0.189125,-0.020628,-0.109142
36.745022,0.001861,0.000040,-0.089751
36.775020,0.137652,-0.114320,-0.122466
36.835016,0.325504,-0.033750,-0.063302
36.865014,0.138343,-0.022700,0.001979
36.895000,0.094876,-0.058900,0.106500
36.924993,0.210570,-0.071901,0.000623
36.954998,0.081730,-0.060943,-0.014244
36.984997,0.169329,-0.004654,0.017030
37.025004,0.145902,-0.029134,0.044681
37.055004,0.097495,-0.116412,-0.018827
37.085001,0.001748,-0.099143,-0.012298
37.124973,-0.080589,-0.088233,-0.142572
37.144997,0.062669,0.038284,-0.094898
37.194989,0.019142,-0.182267,-0.151660
37.224965,0.096476,-0.074817,-0.051720
37.254991,-0.073386,0.052420,-0.033885
37.294988,0.170425,0.077473,-0.067996
37.324986,0.125674,0.090379,-0.093558
37.354983,0.099785,0.000891,-0.101523
37.394982,0.104848,-0.021478,-0.162549
37.424981,-0.235594,-0.000489,-0.095040
37.454978,0.114004,0.026398,-0.005224
37.484972,0.036438,0.078814,-0.012397
37.524948,0.252604,0.109257,-0.040061
37.564947,0.229870,0.237022,0.397648
37.594956,0.224191,-0.000603,0.199746
37.624955,0.186920,0.019749,0.174224
37.654967,0.219995,0.079398,0.127531
37.694964,0.107933,0.106361,0.008038
37.724961,0.074606,0.027554,-0.007346
37.754959,0.214284,0.053874,0.028025
37.794933,0.144156,0.055074,0.075061
37.824956,0.096289,0.037041,0.111301
37.854949,-0.027891,-0.005412,0.292736
37.884949,0.331732,-0.180940,0.054487
37.924950,-0.097923,-0.089386,0.114926
37.954947,0.210354,-0.056932,-0.089045
37.984947,0.060028,0.038199,0.089947
38.034923,-0.059014,-0.043527,-0.100661
38.044942,0.180690,-0.040889,-0.057965
38.094940,0.311114,-0.113629,-0.153489
38.124938,-0.002779,0.076739,0.049572
38.154937,-0.066299,0.126957,0.112902
38.194933,0.055227,0.125592,0.163084
38.214933,0.245404,0.085764,0.072000
38.254930,0.049544,0.026463,0.158266
38.294927,0.117228,0.002919,0.032042
38.314923,0.220723,0.038917,0.062132
38.364910,0.194617,0.106093,0.155464
38.374894,0.040619,-0.033185,0.091696
38.424920,0.285377,-0.089182,0.112699
38.464890,0.047152,-0.044957,0.153600
38.494889,0.118166,-0.057864,0.060556
38.524888,0.004673,-0.027812,0.170800
38.544912,0.139858,-0.018511,0.147313
38.574911,0.052728,-0.160038,0.016203
38.624907,0.087997,-0.126005,0.020656
38.664905,0.123438,-0.117601,0.112581
38.694879,-0.107031,-0.022243,0.195432
38.724901,0.027780,-0.081147,0.126695
38.754899,0.818714,0.081194,0.237451
38.784879,0.258653,-0.078438,0.064684
38.824896,0.074175,-0.200645,0.114274
38.854893,0.213988,-0.111413,0.121142
38.884892,0.079704,-0.091889,0.056105
38.924887,0.069058,-0.261294,-0.101888
38.954886,-0.327665,-0.131576,0.245101
38.994884,0.266228,-0.071008,0.096777
39.024860,-0.131556,-0.023248,0.184748
39.064880,0.095074,-0.161160,-0.063948
39.094865,0.052442,-0.202658,-0.029975
39.124877,0.064604,-0.255918,-0.173445
39.154875,-0.006484,-0.153397,-0.209192
39.194872,0.107039,-0.149320,-0.349165
39.224871,0.065855,-0.133283,-0.253974
39.264869,0.210512,-0.093050,-0.349949
39.294866,0.141685,-0.072691,-0.246180
39.324865,0.032803,-0.004307,-0.063071
39.364865,0.041438,0.076722,-0.118188
39.394859,0.007857,0.143918,-0.032333
39.424835,0.155015,-0.009877,-0.134718
39.454832,-0.017574,0.074621,0.089097
39.494833,0.132718,-0.005571,-0.118662
39.534852,-0.021968,0.098120,0.016572
39.564849,0.041338,0.029805,-0.097076
39.594848,0.199304,0.091253,-0.040147
39.624846,0.159080,0.103039,0.025103
39.654844,0.129460,0.097740,0.095600
39.684842,0.222735,0.028265,0.035362
39.714840,-0.074893,0.056587,0.169146
39.744809,0.107987,0.016750,0.130419
39.784836,-0.002659,0.078853,0.086980
39.814835,0.050149,-0.029998,0.070342
39.854818,0.068816,0.055202,0.160557
39.894817,-0.031912,-0.061801,0.081940
39.924816,-0.008997,-0.004343,0.200849
39.954826,0.258535,-0.000550,-0.065241
39.994823,0.119003,-0.020494,-0.058906
40.014821,0.082043,0.053140,-0.042466
40.054818,0.084383,0.064834,0.014226
40.084818,-0.000095,-0.024518,-0.003340
40.124816,0.091232,-0.062018,-0.039896
40.144814,0.085662,0.072262,0.077306
40.194805,0.108704,0.061606,-0.038152
40.234809,0.008845,0.015927,0.090905
40.254803,0.074904,0.002970,0.120735
40.294804,0.146154,0.033758,0.055711
40.324804,0.159981,0.012395,0.075891
40.354800,-0.029353,0.018124,0.132596
40.384799,0.110756,-0.080255,0.101037
40.414798,0.060933,-0.019377,0.103520
40.464795,0.284600,0.044108,0.053598
40.494805,0.206601,-0.011139,0.026601
40.514803,0.231031,-0.058118,0.061597
40.554802,0.048185,-0.031087,0.126965
40.594780,0.139288,-0.070683,0.017742
40.624784,0.014827,0.014913,-0.043729
40.654784,-0.113114,-0.037038,-0.040778
40.694763,0.073015,-0.117425,-0.014553
40.724764,0.176431,-0.105947,0.017540
40.754763,-0.031717,0.009635,0.064168
40.784770,0.247933,-0.036801,-0.007740
40.814762,0.039636,0.034005,0.040779
40.854758,0.136058,-0.084537,0.021941
40.894779,-0.027495,-0.033036,0.101329
40.924778,0.198233,0.021922,0.038538
40.954777,0.167479,0.017705,0.084466
40.974773,0.051263,-0.002274,0.054467
41.024771,0.173445,-0.001440,-0.034240
41.064768,0.103423,0.070145,-0.033830
41.094739,0.210904,0.059245,-0.040326
41.124749,0.040485,-0.013962,0.024488
41.154764,0.181351,0.047536,0.060052
41.194762,0.150182,0.012453,0.003238
41.224760,0.049633,0.116049,0.083966
41.254759,0.115346,0.057283,0.051574
41.284756,0.188959,0.062427,0.094323
41.334740,0.062603,0.106388,0.159771
41.364739,-0.002164,0.059570,0.274923
41.394738,0.088263,0.030578,0.283290
41.424736,-0.075765,0.013890,0.283237
41.454735,0.247763,-0.006014,0.255271
41.494743,0.038148,-0.000231,0.294886
41.524717,0.098886,0.033758,0.271552
41.544740,0.077356,-0.008822,0.242474
41.594736,-0.022909,-0.055501,0.236899
41.634735,0.069732,-0.018377,0.196480
41.644734,0.246564,-0.018789,0.225284
41.694732,0.086758,-0.069614,0.252823
41.724728,0.218591,-0.144547,0.274817
41.754727,0.162436,-0.091132,0.305041
41.794705,0.131369,-0.094231,0.245198
41.814724,0.140684,-0.111275,0.175651
41.854722,-0.043893,-0.196132,0.148517
41.894718,0.029561,-0.190962,0.137844
41.934716,-0.015431,-0.173749,0.026829
41.964715,0.152880,-0.135741,0.009902
41.994712,-0.069527,-0.166194,0.086717
42.024710,0.138024,-0.157049,0.051459
42.054709,0.156190,-0.141100,0.054747
42.084707,0.129507,-0.153830,0.048273
42.114706,0.035655,-0.132260,-0.028516
42.144703,0.055537,-0.164248,-0.107762
42.174701,0.061980,-0.112004,-0.150215
42.234673,0.062823,-0.120502,-0.214370
42.244671,0.007431,-0.071306,-0.280331
42.294671,0.067031,-0.062903,-0.298463
42.324669,0.026429,-0.059588,-0.349722
42.364689,0.228961,0.009253,-0.352597
42.394681,0.074590,0.014931,-0.353597
42.414666,0.118191,0.047909,-0.410055
42.454683,0.027899,0.079011,-0.375672
42.484681,0.065263,0.046911,-0.305338
42.524661,0.037045,0.083154,-0.170506
42.554660,0.091584,0.040325,-0.041470
42.594656,-0.052406,0.043716,0.226767
42.604674,0.210702,0.084704,0.218382
42.654672,0.200373,0.010007,0.411366
42.694670,0.027386,0.028438,0.579257
42.714669,0.089840,-0.018577,0.511671
42.754666,0.064737,-0.020553,0.308658
42.784664,0.061793,-0.056680,0.078740
42.824661,0.103010,-0.039655,-0.044049
42.864660,0.188498,-0.022656,-0.316435
42.894657,0.116914,-0.050188,-0.366787
42.924655,0.030940,-0.041506,-0.286584
42.954653,0.093070,0.019094,-0.231774
42.994627,0.048702,-0.007531,-0.083393
43.024625,-0.021030,0.005337,0.082306
43.054624,0.145575,0.034746,0.217055
43.084623,0.177747,-0.011232,0.347147
43.134642,0.095990,-0.047352,0.465567
43.144641,0.057769,-0.020617,0.471066
43.194639,0.041471,-0.054661,0.401432
43.224636,0.164267,-0.068687,0.179085
43.254631,0.056449,-0.008664,0.015966
43.284633,0.019627,-0.015945,-0.182800
43.314631,0.071381,-0.002126,-0.338732
43.344628,0.039079,0.006539,-0.469029
43.384626,-0.006922,0.031212,-0.570387
43.424624,0.001838,0.016219,-0.472172
43.444623,0.069236,-0.013852,-0.330248
43.494619,0.160409,0.016766,-0.142052
43.534618,0.052388,0.028647,0.038610
43.564616,0.184819,0.077350,0.116844
43.594613,0.230440,0.090074,0.047453
43.624612,0.143273,0.078514,0.108312
43.654608,0.169849,0.084861,0.086972
43.684608,0.138508,0.032740,-0.007332
43.714579,0.088468,0.029652,-0.003063
43.754581,0.143833,0.097796,-0.082837
43.784575,0.097876,0.123528,-0.170298
43.814575,0.051209,0.121470,-0.107259
43.854576,0.083576,0.152261,-0.001320
