time_tick,acc_X_value,acc_Y_value,acc_Z_value
20.690104,0.380841,-5.581233,-7.499207
20.722842,0.395656,-4.345332,-10.046728
20.756783,-0.305721,-3.839539,-8.599382
20.790120,0.947689,-2.566227,-10.534265
20.823094,-0.131237,-3.292594,-9.645685
20.856782,-0.502501,-2.389798,-11.611395
20.890282,2.764205,-2.782461,-7.215783
20.923160,-1.576189,-3.259972,-9.448905
20.956865,-1.265680,-4.248663,-7.933770
20.990202,1.048249,-3.757534,-5.536041
21.023233,-1.570652,-4.104706,-5.318161
21.056482,1.759202,-2.653918,-8.107954
21.089378,2.920731,-3.435203,-9.985225
21.123106,-1.905104,-6.490763,-9.207231
21.155914,1.390782,-3.347812,-11.782287
21.190073,0.910428,-4.036020,-14.125546
21.222906,-0.074223,-8.123068,-5.805997
21.256744,0.297041,-4.522210,-4.077172
21.290090,0.016311,-1.001860,-7.410917
21.323990,-2.563533,-2.838427,-6.370600
21.357106,1.090448,-1.816815,-5.235707
21.390092,0.994377,-0.705118,-16.179246
21.423494,1.568108,-2.108768,-13.168280
21.456763,2.352986,-2.204091,-8.082814
21.490248,2.410898,-4.259736,-10.783570
21.522859,2.199901,-6.199258,-6.741415
21.556790,3.261169,-2.967420,-9.988218
21.589495,-2.081384,-5.642587,-6.087475
21.623427,0.913271,-6.689339,-9.809095
21.656769,0.891273,-4.650604,-8.583220
21.690110,2.300760,-4.735301,-9.115051
21.723604,1.284984,-4.570395,-8.583220
21.756782,0.349416,-4.022552,-8.186816
21.790121,0.315747,-3.634977,-4.442899
21.823662,2.656162,-2.039933,-11.797700
21.856817,-1.432532,-2.695818,-8.706077
21.890117,-0.747616,-0.311856,-12.015730
21.923947,0.395207,-6.171125,-5.427699
21.956899,-2.345803,-4.616036,-10.406320
21.989807,2.956196,-2.920132,-13.223049
22.023589,-1.501517,-4.264076,-8.859012
22.056462,0.929732,-5.342852,-6.490613
22.089184,0.346723,-5.501024,-6.862775
22.123433,-0.168498,-5.609516,-8.604021
22.156806,-0.957565,-2.868805,-12.986314
22.190150,0.643764,-3.012911,-10.768905
22.223547,1.057976,-2.046517,-12.224332
22.256784,2.631621,-0.469430,-10.176020
22.290202,-0.151888,-5.027853,-6.332890
22.322964,0.972679,-4.197634,-8.480565
22.356757,2.789045,-2.944075,-10.867520
22.390117,2.220552,-3.109431,-13.633819
22.422879,1.230664,-3.166894,-12.252316
22.456783,0.186305,-4.273653,-6.399481
22.490187,-0.501753,-3.492217,-6.873699
22.522886,0.635085,-3.694086,-7.814504
22.556853,0.461050,-2.404014,-11.276793
22.590284,0.207255,-2.600645,-11.115777
22.626771,-2.273226,-4.310615,-8.568705
22.656701,0.515520,-1.742742,-9.932700
22.689651,0.489781,-3.652186,-5.915086
22.722679,-2.092308,-5.367693,-6.326156
22.756516,2.244195,-3.304864,-6.809203
22.789295,0.528838,-3.441788,-7.604555
22.822917,1.003206,-2.920731,-13.035996
22.856856,1.344841,-4.565756,-12.016778
22.889652,-1.401107,-4.920110,-1.391230
22.923446,-0.360789,-3.249796,-10.645899
22.956844,-0.606653,-4.907840,-5.387445
22.990151,-0.657681,-6.464126,-6.957798
23.023309,2.287741,-3.579609,-12.035633
23.056153,-0.660823,-2.202146,-3.831009
23.090253,3.630637,-5.448051,-12.167767
23.123340,1.809782,-4.568749,-7.922397
23.156769,1.507952,-2.184937,-12.022314
23.190124,1.856470,-4.169651,-9.502776
23.223561,-0.011223,-3.874406,-10.569880
23.256756,-0.292253,-1.841955,-9.545125
23.290166,-0.541408,-6.691434,-9.156353
23.323065,2.967719,-5.240496,-9.095897
23.356835,-0.579417,-2.979990,-10.532320
23.390231,-0.141113,-1.835071,-11.538668
23.423572,1.155692,-4.622920,-7.948734
23.456791,0.830369,-1.031489,-11.591941
23.490093,-0.497264,-2.588075,-11.815059
23.523198,2.057441,-4.887638,-11.364933
23.556880,0.170443,-5.778313,-4.447688
23.590095,-0.864338,-0.747616,-8.711165
23.622922,1.415173,-3.182457,-10.551773
23.656784,-1.955534,-5.404205,-11.173240
23.689348,0.678331,-6.243553,-9.208129
23.723105,1.176942,-7.958760,-6.957948
23.756784,-0.809718,-4.998673,-11.093630
23.790107,0.646757,-3.424130,-11.076122
23.823046,0.205609,-4.616934,-9.916389
23.856950,3.525139,-1.505408,-11.154984
23.890136,0.751507,-2.279960,-8.563168
23.923138,-0.734897,-4.959915,-9.983280
23.956759,-0.096370,0.284172,-14.279977
23.989869,-0.584655,-4.058017,-1.824896
24.022918,1.379409,-3.377142,-12.946958
24.056759,0.245714,-2.261105,-5.683589
24.090150,2.793535,-0.812711,-20.415787
24.123451,-1.698597,-7.784276,2.130916
24.156783,5.953245,4.733506,-28.499799
24.190191,11.597478,9.426309,-27.676912
24.222842,-6.585936,-1.338257,8.824295
24.256857,9.212319,3.232288,-23.572056
24.289983,8.448841,-6.892554,-13.183544
24.323045,3.321924,-4.386633,-8.382848
24.355890,1.011886,-9.627429,-9.396679
24.389588,1.037923,-3.169887,-12.374424
24.422668,-0.290457,1.028197,-11.007286
24.456973,-7.624907,-15.990696,-0.439202
24.490133,1.208516,-12.240643,-7.944394
24.523475,-1.085809,2.102334,-8.941765
24.556814,-1.254457,-0.461050,-10.373848
24.589994,0.297640,-3.332099,-6.055302
24.623146,3.401534,-5.601734,-0.697785
24.656803,1.862306,-4.417310,-8.903306
24.690460,-0.708559,-5.492495,-8.645921
24.723486,-0.034268,-3.849864,-6.976205
24.756781,1.603275,-6.280066,-3.540552
24.789949,-1.646671,-3.670143,-5.961476
24.823519,1.260143,-2.205138,-12.255308
24.856435,-2.453845,-1.387639,-7.241821
24.890098,0.060306,-3.122749,-10.770701
24.923529,-1.929496,-5.698403,-6.973960
24.956770,-2.296121,-3.142652,-4.158577
24.990128,0.670999,-1.787934,-14.640467
25.023459,-1.738252,-3.126490,-8.580676
25.056774,-0.999914,-2.792188,-15.064406
25.090117,-0.903544,-3.031616,-8.723885
25.123513,2.401320,-0.980461,-17.237221
25.156774,-1.038971,-5.920773,-11.116226
25.189943,-0.293599,-5.838469,-5.425155
25.223034,2.489310,-7.982104,-9.170419
25.256472,2.962481,-3.833553,-10.675528
25.290118,-0.120612,-1.613301,-9.601989
25.323175,3.220466,-3.432959,-13.183843
25.356802,2.469408,-2.989866,-12.390735
25.390147,3.193231,-3.700670,-3.902538
25.423105,3.741074,-5.660244,-5.924813
25.456242,1.992496,-4.223822,-7.359889
25.490104,-2.005664,-6.667192,-10.760525
25.523065,4.285924,1.218692,-11.572188
25.557037,3.373700,-2.853990,-11.797401
25.590161,-1.171255,-5.748384,-9.817026
25.622888,-1.964363,-6.803068,-6.722111
25.656690,-2.886912,4.966649,2.161143
25.690123,2.406408,0.572534,-18.210349
25.723095,2.932553,0.650797,-9.302703
25.756813,-0.071080,-2.749091,-7.441145
25.790591,2.204091,-2.938838,-6.655370
25.823156,-0.786673,-1.006199,-6.484478
25.856858,2.093505,2.056244,-8.483259
25.890304,0.649001,-3.242014,-17.756482
25.923117,-1.211659,-3.633780,-5.069753
25.956154,-4.974730,-7.631940,-3.194278
25.989408,1.911090,-0.342084,-1.370879
26.022806,1.510795,-3.521996,-11.014768
26.055950,2.196160,0.317243,-28.507580
26.090218,1.395720,-4.133737,-1.012185
26.122979,8.596239,-4.279788,-2.227884
26.155966,2.073902,0.390119,-21.829165
26.190096,-3.299777,-6.995060,3.348860
26.223217,9.030054,-4.972485,-10.033560
26.256964,2.658257,-0.133182,-24.008265
26.290148,2.508016,0.393411,-2.929560
26.322779,-5.900571,8.755010,10.855249
26.356789,25.085994,16.722899,-30.651514
26.390131,2.308242,-0.169994,-16.321706
26.423516,-4.868484,-25.194186,-4.359847
26.456876,2.973555,-10.645599,-12.995891
26.490143,-3.448522,-5.421863,-7.928682
26.523125,3.805570,4.903350,-9.440674
26.556777,-5.129760,-16.134951,-6.367307
26.590141,2.745350,-5.844754,-14.885582
26.623565,-6.730640,2.176856,1.015327
26.656768,4.144361,2.136602,-10.023234
26.690099,1.887746,-1.684082,-10.801078
26.723300,-1.811578,-1.982769,-2.729038
26.756763,0.154432,-0.947539,-23.068957
26.790122,3.193680,-3.509426,-4.697741
26.823475,-4.466243,-10.767708,-3.356791
26.856766,3.096711,-2.112509,-16.270827
26.890167,-1.157638,-1.654901,-6.500041
26.923094,3.139958,-2.212621,-3.370558
26.956830,-1.917375,-15.162123,-5.405253
26.990131,1.373124,0.982556,-8.666721
27.023072,-1.292915,-1.968852,-11.567250
27.056726,-2.655414,-3.083393,-8.386889
27.090086,1.217794,-4.225318,-5.564323
27.125845,-0.707213,-5.331778,-3.636922
27.175104,2.017486,-4.717344,-8.935929
27.189185,0.476313,-6.437490,-6.221854
27.223521,1.390482,-4.432125,-5.215805
27.256737,2.458185,2.377228,-10.722965
27.290073,1.443905,-4.041856,-7.299284
27.323404,1.122921,-7.086342,-5.771130
27.356738,0.669054,-5.066761,-10.966284
27.390157,0.461200,-8.582173,-5.696757
27.423467,-2.512206,-6.020585,-8.442705
27.457040,-1.375069,-2.666338,-9.037835
27.490164,-1.145966,-4.935075,-5.526464
27.522437,-0.015862,-3.292294,-7.701973
27.556311,-0.376651,-2.233271,-8.597137
27.589302,-0.696289,-4.744579,-6.575161
27.622880,-2.104878,-6.488668,-5.443861
27.656755,0.139467,-8.740046,-3.260421
27.689594,1.812176,-1.781200,-13.992364
27.722927,3.893111,-3.997562,-6.429110
27.756793,0.434563,-1.854076,-8.963164
27.789787,-0.699730,-4.258389,-11.100514
27.823154,2.545427,-4.556927,-8.038520
27.856788,1.316858,-2.701953,-12.598739
27.890263,1.737654,-3.888173,-5.068556
27.923256,3.763819,-0.838898,-10.381330
27.956799,-0.513126,-1.446449,-7.427079
27.990119,0.199324,-0.584505,-13.503031
28.023459,1.076681,-3.181259,-4.934775
28.056746,-0.968190,-6.006967,-9.714072
28.090134,3.160758,-6.869808,-9.988816
28.123135,-3.051070,-4.883448,-10.413802
28.156764,3.111825,-4.353562,-9.093952
28.190112,2.271131,-6.615715,-6.235472
28.223123,2.612317,-4.575483,-5.969407
28.256787,-0.052824,-6.208686,-6.528024
28.289465,-1.585317,-3.335990,-14.401039
28.323528,-0.172987,-3.640514,-10.486229
28.356823,-0.142759,-5.301550,-9.120139
28.390118,0.414960,-1.278100,-6.762814
28.423506,0.474368,-3.267304,-8.218690
28.456792,1.475779,-1.242635,-17.285406
28.490118,0.285369,-4.556628,-12.622383
28.523614,0.110137,-4.410277,-9.395332
28.556487,2.230428,-4.084205,-7.150987
28.590091,-1.622578,-5.315916,-6.582494
28.622864,0.547693,-3.047778,-10.209540
28.656340,-0.281628,-0.305721,-9.714820
28.689807,5.674461,-10.585892,10.670141
28.722878,-5.772028,-7.345374,-7.332355
28.756821,9.209476,3.746162,8.143569
28.790153,3.269998,-8.503161,8.232756
28.823147,-4.713304,-0.239878,-26.262786
28.856782,4.289515,-10.817539,-14.408670
28.890122,1.967954,0.046539,-6.788403
28.923133,-1.863204,-14.687455,-12.202634
28.956797,3.722069,-15.875770,-11.290411
28.990125,0.542605,-2.713476,-11.833465
29.023136,-0.199025,-0.704070,-11.041405
29.056838,0.044743,-3.215378,-18.367175
29.089994,0.687011,-3.587839,-18.277090
29.123716,0.985848,-4.284278,-10.334192
29.156539,1.550301,-6.923530,-5.126019
29.189511,1.225127,-4.862049,-8.058722
29.222840,1.792872,-4.287570,-6.921435
29.257986,-0.108192,-0.046838,-4.660480
29.289152,1.631108,-2.427358,-15.869186
29.323428,0.287464,-1.650113,-18.227109
29.356757,-0.804331,-4.029735,-1.386143
29.390110,1.930095,-4.732458,-4.352814
29.423153,0.936914,-3.058552,-11.668558
29.456782,0.971033,-4.961861,-7.650346
29.490315,0.733699,-1.969451,-9.546621
29.522826,-0.033670,-1.020116,-12.059575
29.556782,1.081619,-5.351830,-5.606373
29.590202,2.417033,-1.776860,-7.591536
29.623278,-2.095450,-0.207106,-16.277112
29.656789,-1.365791,-3.087284,-8.475028
29.689680,4.886441,-0.265766,-12.776515
29.722964,0.704968,-3.858244,-8.176491
29.756939,-0.387126,-6.495851,-4.763584
29.790112,2.382914,-1.412779,-29.775505
29.823247,2.597353,1.634700,-4.015369
29.856791,-1.233357,-5.701097,3.932617
29.890122,4.480759,-8.525458,14.837397
29.923145,-2.929410,-5.632860,-16.423313
29.957232,2.908909,-2.444268,-20.115454
29.990139,-0.207106,5.655306,-4.390674
30.023126,0.004340,-1.415772,-6.878937
30.056792,1.012933,-0.807773,-18.958564
30.090114,1.519923,-4.269014,-6.642351
30.123490,-2.974004,-6.214372,-14.150237
30.156798,0.373060,-3.945636,-12.109706
30.190094,0.971332,-4.178330,-10.837591
30.223366,-0.993480,-2.206635,-5.197249
30.256791,-0.164308,-1.219141,-8.759350
30.289924,2.931356,-0.093976,-11.480906
30.323802,2.061332,-6.570971,3.436999
30.358686,1.453332,-6.679163,-11.852919
30.390066,5.619242,-6.926074,-5.176000
30.422802,-1.103617,-1.900465,-4.470583
30.456771,0.038009,-6.031359,-6.846464
30.490117,2.453546,-0.780388,-13.594014
30.522813,0.834708,0.409872,-7.666358
30.556783,2.842168,-4.121765,-9.103229
30.590187,1.386592,-5.669522,-7.933919
30.622940,0.229552,-3.274337,-11.679033
30.656854,1.384796,-2.674868,-8.797060
30.690733,0.944846,-3.379985,-6.045126
30.723179,1.388537,-4.579224,-12.672363
30.756861,-0.131387,-2.491405,-12.834576
30.789931,0.897858,-1.301145,-14.206952
30.822799,-1.160032,-0.132584,-11.338895
30.856783,0.365877,0.691201,-18.313453
30.890164,-0.361986,-3.481294,-11.943453
30.922869,0.175980,-3.800931,-7.688056
30.956605,-0.053123,-2.403715,-12.690021
30.990026,3.508379,-8.000361,-6.107827
31.022982,-3.702316,-8.743937,-6.801122
31.056781,1.766236,-4.965003,-21.072720
31.090156,3.071721,0.862692,-18.995825
31.123132,-1.208816,-1.618987,-11.185661
31.156611,1.683932,-3.646200,-13.594613
31.189650,-0.403288,-0.286417,-2.798024
31.223327,-0.090384,-3.513018,1.243234
31.256487,4.370622,-3.563148,-9.654065
31.290094,1.573795,1.644426,-9.233419
31.323484,-0.659177,-0.808371,-12.478725
31.356761,1.009940,-1.210761,-7.321281
31.389966,1.521719,-2.517743,-12.617145
31.423070,1.094638,-2.348347,-9.169970
31.456755,-1.045256,-4.785581,-10.780876
31.490103,3.999357,-4.709413,-12.481419
31.523121,-4.305078,-10.102395,4.915920
31.556791,2.742357,0.272500,0.871521
31.590182,0.936017,1.099277,-15.705177
31.623449,0.797747,-2.986574,-11.270359
31.656764,0.989888,-7.102204,7.721426
31.689202,-0.829770,-10.715632,-12.842208
31.722924,0.943648,6.038243,-35.503088
31.756856,-0.608897,7.690450,-23.537489
31.790113,-5.640791,-4.128350,14.172235
31.823028,4.099469,-24.426517,27.372239
31.856882,-5.562827,-4.308071,-12.255608
31.889490,4.382892,-3.562101,-14.075565
31.923140,-0.368122,10.729100,-12.072744
31.956784,1.718649,5.151159,-8.772818
31.990133,-2.975800,-12.832631,-23.415829
32.022869,1.647718,-0.662918,-0.976121
32.056784,0.332806,0.864787,3.961198
32.090146,-0.062700,-6.774336,-0.493822
32.122909,0.694643,-11.269012,0.896661
32.156757,4.967847,-6.192674,-9.011498
32.190015,4.616036,1.614049,-36.455566
32.223112,-2.905019,-4.161570,-11.367178
32.256782,0.601864,0.604707,-2.881674
32.290088,0.502052,-8.174096,-8.627365
32.323106,-3.277779,-5.140385,-10.808860
32.356916,0.301979,-8.087752,-15.113638
32.389259,2.553657,0.561610,-15.747376
32.422964,2.457736,-1.529501,-9.957691
32.456134,-1.794069,2.112958,-9.963527
32.489566,2.462375,-4.702979,-14.125845
32.522837,-3.519752,-7.206206,-8.330024
32.556753,5.362455,2.283551,-10.930669
32.590097,3.974367,2.801615,-14.024986
32.623085,-1.922164,1.043909,-12.394327
32.656780,-1.194600,-7.644959,-4.529542
32.690154,1.385394,-5.962673,-10.263411
32.722613,3.798088,-2.102633,-9.535099
32.756850,-1.031788,-3.753793,-8.307129
32.790116,1.645474,-3.097908,-6.255075
32.823444,1.152101,-4.657487,-1.933686
32.856790,-2.663345,-3.975863,-1.434477
32.890137,3.044186,-4.070288,-13.059639
32.923451,1.028346,1.314314,-13.765655
32.957938,0.482299,4.040360,-23.895435
32.990072,-2.044721,0.262174,-9.675464
33.023033,0.823635,-6.129225,-3.990678
33.056087,1.408888,-5.521675,-7.693144
33.089463,2.272328,-2.997049,-11.863394
33.123455,0.088738,-4.063704,-9.770637
33.156671,3.458249,0.996023,-10.180060
33.190210,1.289324,-3.879793,-9.600343
33.223205,1.938175,-4.776902,-6.889861
33.256761,1.761447,-7.479753,-11.889880
33.290122,-0.209350,-2.090811,-8.024753
33.322865,0.549040,-3.654430,-9.857131
33.356760,0.070631,-2.229381,-4.950189
33.390122,2.381418,-5.388044,-12.483813
33.423103,-3.390610,-1.446598,-9.509660
33.456758,3.398242,-3.006925,0.640322
33.490116,-0.292402,-2.875689,-6.520542
33.523198,-1.996237,-4.555431,-0.688806
33.556760,1.029843,-10.702763,6.710738
33.590118,0.988990,-0.439352,-1.322544
33.622868,0.878554,-2.995104,-11.926992
33.656761,-0.923746,1.010389,-11.531934
33.690183,2.169673,-7.724270,1.651310
33.722953,-5.701995,-21.710797,16.511004
33.756775,-3.743468,1.932339,-6.031509
33.790175,2.417332,-6.650731,18.310760
33.822988,-2.715571,-5.402410,-19.680591
33.856179,2.396981,-1.385544,-19.719349
33.890524,1.311471,-3.051220,-18.807425
33.923278,-0.576425,-6.581746,-8.971993
33.956870,-2.792637,-9.586875,-12.769033
33.990277,0.610843,-8.896722,-10.356489
34.023261,-0.610244,-8.676747,-11.920108
34.056283,0.295545,-4.907092,-11.524602
34.089162,-1.139830,-5.063618,-7.579415
34.122980,2.787998,-0.124653,-11.309715
34.156311,1.293214,-2.748492,-9.479731
34.190174,1.330924,-3.223159,-10.828014
34.222967,2.243597,-4.365983,-8.014128
34.256807,1.478472,0.372312,-13.828505
34.290105,0.522404,-1.634999,-14.354949
34.323098,0.523152,-1.111847,-11.713152
34.356781,2.300311,-5.504466,-5.034737
34.390103,3.310551,-5.056136,-10.147887
34.423231,-0.595729,-0.173436,-20.491058
34.456786,0.702723,4.313308,-8.237844
34.490039,1.998332,-3.087733,-7.594230
34.523439,2.943926,-3.948329,-10.906427
34.556851,1.783594,-6.960642,-9.197056
34.589681,2.939287,1.330775,-6.094359
34.623487,0.835008,-0.459404,-9.561735
34.656787,0.600068,-0.943798,-7.914615
34.689872,1.961220,-5.250672,-6.138054
34.723164,3.310252,2.171319,-11.979816
34.756396,0.222369,1.026850,-10.768007
34.789288,0.197828,-4.404441,-8.620032
34.823127,2.505921,-2.929410,-12.777263
34.856844,0.382038,-0.347621,-11.893172
34.890095,4.378702,-1.762195,-14.138116
34.922940,-0.773205,-1.373273,-5.531701
34.956795,3.310252,-2.247188,-7.407326
34.990130,1.405746,-4.092435,-11.768221
35.023104,1.730172,0.285369,-14.633135
35.056849,-0.034268,-5.632710,-11.323482
35.089474,1.894929,-0.990487,-8.685726
35.123501,0.878554,-4.445443,-10.314739
35.156783,1.455876,-0.383834,-10.868268
35.190109,4.303432,-0.695840,-8.106158
35.223455,1.281393,-0.413015,-2.434092
35.256793,5.463464,-2.147526,-14.044290
35.290072,-1.135940,-4.164414,7.081852
35.323078,5.725788,-16.656607,-16.433489
35.356738,-6.846614,-8.107655,-3.069925
35.390083,-1.514686,-5.485312,-3.182008
35.423056,-3.266556,-6.910062,11.135830
35.456764,-8.856767,-8.788081,-15.978874
35.490120,8.434325,11.764480,-6.483281
35.523037,-3.160609,5.913889,0.384732
35.556863,4.640877,-0.344328,-16.450848
35.590203,7.308711,-5.429345,-15.446444
35.622901,1.925456,-9.293575,-7.557867
35.656411,-2.070759,-7.196180,-3.104493
35.689448,3.516759,-3.237824,-6.344711
35.722788,1.534888,-4.390075,-9.175507
35.756104,1.217345,-0.298687,-5.409742
35.789204,5.414231,1.232310,-5.108361
35.822894,2.059087,3.552972,-4.182520
35.856750,1.291568,-2.204989,-8.163172
35.890074,1.644576,-4.497070,-4.045298
35.923397,0.960857,-4.307622,1.817863
35.956807,9.617403,3.176920,-51.536582
35.990075,-11.560217,-6.158855,-21.095465
36.023470,6.538200,-5.634057,-13.132815
36.056756,0.045940,-5.109409,-7.385029
36.090141,-0.623263,-1.481914,-10.353047
36.123401,1.317008,-8.834770,-6.925027
36.156736,5.184081,0.838001,8.647417
36.190154,1.238146,-3.528880,2.190473
36.223399,0.858202,0.234341,-7.705864
36.256731,5.423210,-2.764055,-22.350970
36.290074,-1.616892,-2.069861,-6.889711
36.323077,-1.283787,-6.733184,-2.598999
36.356743,2.837978,10.299176,-36.293353
36.390099,5.506860,10.998906,1.169609
36.423476,-4.304629,-7.847426,3.497904
36.456824,-0.569541,-5.030697,-8.986209
36.490096,5.918528,-3.027277,-11.611694
36.522829,-0.740583,2.647782,-4.790669
36.556863,-3.434455,-19.137537,-9.495444
36.590088,5.381909,-7.666956,-15.669263
36.622944,0.713198,-1.915579,-9.899480
36.656762,-4.332912,-6.443176,-13.052456
36.690179,1.446598,-5.830688,-7.273246
36.723122,1.378511,-5.786244,-8.035078
36.756379,1.448544,-1.906601,-10.850760
36.790282,-0.650348,-1.438368,-13.177558
36.823430,0.474218,-5.369788,-3.045683
36.856768,-0.374107,-7.886333,-5.798215
36.890155,1.749176,-1.364444,-5.704389
36.922878,-1.051990,-4.458761,-8.112294
36.956765,1.731070,-4.294304,-12.194703
36.990192,-0.558617,-4.656889,-4.955127
37.023077,5.489053,0.114926,-16.173709
37.055944,1.382850,-0.209799,-6.395889
37.090277,1.801551,-7.155626,-6.772690
37.123588,0.358545,-4.928042,-1.519175
37.156820,7.946938,-8.741542,-5.610713
37.190194,-0.370366,0.873616,-12.106114
37.223144,3.745862,0.745671,-17.002581
37.256787,0.738488,-5.225382,-13.581444
37.289653,1.213455,0.111933,-6.036596
37.322609,2.094552,-0.029330,-15.917371
37.356297,0.502800,-9.727689,-8.638588
37.390128,3.910769,-5.861514,-8.196842
37.422871,0.518962,-7.892618,-9.567871
37.456465,3.265957,-4.856512,-14.032019
37.490210,-2.428555,-5.128563,-9.653167
37.523246,-3.231240,-5.224783,0.692248
37.555748,-1.977532,2.840073,-4.494825
37.590079,0.495318,8.891634,-11.254197
37.622600,-0.701676,2.516246,-7.740581
37.656781,0.228954,2.608127,-11.153188
37.690107,2.500833,-0.021998,-12.312622
37.722815,-0.605904,-12.115392,-8.045852
37.756899,2.691328,0.546346,-11.844539
37.789838,0.398948,-4.122364,-6.676021
37.823427,1.748129,-4.636088,-19.686727
37.856761,-0.330711,-4.285475,-9.766896
37.890105,0.021399,-0.752704,-8.720892
37.923426,0.749412,-0.297939,-6.719268
37.957091,0.167151,-4.144661,-7.992280
37.990357,-1.250267,-2.725447,-7.773502
38.023146,3.252789,-1.021912,-9.277114
38.056788,-0.100410,2.005515,-12.431438
38.089270,3.701867,0.983453,-9.107868
38.122823,4.464448,0.432468,-9.696863
38.156788,-1.637543,-3.773397,-2.916092
38.190106,1.503014,0.273697,-8.506753
38.222835,1.592500,-1.537881,-11.159623
38.256858,0.190795,-1.833874,-11.736796
38.290111,-0.439950,-1.441062,-10.268349
38.322837,1.248621,-1.550301,-10.514063
38.356786,0.964898,-3.296634,-9.641046
38.390030,0.758390,-1.070845,-8.952539
38.422960,-0.693146,-1.297404,-8.517976
38.457088,0.734298,0.112831,-9.543479
38.490132,1.432233,0.539912,-9.138395
38.522886,1.659840,-1.332271,-10.734637
38.556782,3.006028,-0.413015,-10.905529
38.590106,3.150732,-1.057377,-10.819484
38.623516,-0.746718,-4.206463,-7.857601
38.655994,1.596990,-2.913997,-11.798897
38.690091,0.416456,-1.315362,-9.886461
38.723158,1.591303,-2.252276,-10.689145
38.756790,-0.120014,-1.159434,-8.507650
38.790154,2.002821,0.040404,-9.340413
38.823693,2.142588,-1.513339,-10.701416
38.856867,-0.171790,-3.862434,-12.525115
38.889832,1.016674,-0.167600,-8.687222
38.923059,-1.086109,-4.290114,-4.159176
38.956053,3.233036,0.241075,-12.528407
38.991230,-0.779939,-2.787698,-9.239404
39.022834,-0.930629,-1.307879,-12.031891
39.056819,1.485954,-2.185386,-10.968229
39.090132,0.849074,-2.815532,-8.033731
39.123634,0.010325,-2.636559,-6.721363
39.156847,-0.383385,-2.892598,-11.420750
39.190115,3.343921,0.680576,-10.196820
39.223083,-1.533990,-3.807814,-11.787525
39.256790,1.821005,-0.659925,-12.599936
39.290161,1.369083,-3.741523,-8.966905
39.323277,-0.607550,-2.840223,-8.604619
39.356790,-0.254992,-3.381332,-11.526847
39.390189,1.388238,-2.751635,-8.752317
39.423518,0.427081,-2.317820,-8.156139
39.456772,0.214289,-2.409401,-7.827823
39.490124,0.011672,-0.791312,-10.773095
39.522579,0.430373,-4.540167,-9.422717
39.556614,0.212493,-3.735387,-8.862005
39.590094,2.229530,-4.152292,-8.674053
39.623431,1.898221,-4.741886,-10.352449
39.656918,1.274509,-1.198640,-9.686538
39.690128,-0.108940,-2.328295,-9.729186
39.722524,0.537966,-3.324767,-9.645685
39.756788,1.161678,-2.458185,-8.827288
39.789473,-0.107593,-4.319294,-6.178907
39.822982,0.151139,-3.146243,-9.095448
39.856764,-0.279234,-3.955961,-10.940396
39.890085,0.394309,-3.309054,-10.868717
39.923097,1.017871,-3.428470,-9.735172
39.956785,1.425199,-2.276219,-11.577127
39.990094,0.444290,-3.103744,-9.193464
40.023150,0.000748,-1.739899,-9.748789
40.056853,1.713262,-0.191244,-8.796312
40.090213,0.825430,-1.469344,-11.027937
40.123190,3.594723,-4.385885,-11.364185
40.156788,4.017464,-4.121017,-12.468250
40.190208,-0.174035,-4.839902,-12.120630
40.223068,1.217944,-4.674546,-9.270530
40.255983,0.956967,-4.124010,-9.931054
40.289167,-0.085745,-4.792914,-7.578368
40.322970,0.838898,-3.727456,-4.985055
40.356795,0.012869,-5.022766,-7.093076
40.390152,0.710355,-4.788425,-9.638801
40.423155,0.784428,-1.906451,-7.046686
40.456861,-0.364830,-2.585830,-9.130764
40.490047,0.421993,-4.345033,-10.249943
40.523090,1.002308,-4.845588,-8.847789
40.556062,2.654516,-5.013039,-10.495358
40.589803,0.995126,-3.201910,-10.480693
40.622733,-0.782932,-4.997625,-9.500082
40.655808,0.803283,-4.954828,-10.097756
40.690111,0.540660,-4.539120,-5.029499
40.723052,2.270981,-1.529201,-11.415213
40.756776,1.601030,-4.305078,-10.506731
40.790202,1.854226,-5.101627,-9.699108
40.823449,3.209991,-4.645516,-9.576849
40.856972,1.049745,-4.098122,-5.854032
40.890107,1.053337,-1.745884,-10.607590
40.923241,-0.388024,-1.607764,-9.076294
40.956794,-0.051178,-1.546261,-11.682924
40.990106,2.026016,-1.569156,-10.544740
41.023408,-0.527791,-1.385394,-9.805055
41.056846,0.361088,-2.337273,-8.241436
41.090355,-0.690303,-3.911667,-9.587474
41.122979,1.843003,-3.488626,-8.647267
41.156833,1.242785,-6.246097,-9.796226
41.190125,-0.848326,-4.694898,-9.866408
41.223532,1.903907,-1.335264,-11.042153
41.256765,-0.540959,-3.569583,-8.481912
41.290092,-0.363932,-2.200649,-10.718475
41.323250,-1.166467,-3.245007,-7.757939
41.356456,1.056030,-2.875389,-7.599467
41.390101,0.535123,-3.497305,-10.617766
41.422886,1.983368,-4.190900,-9.286692
41.456784,1.533242,-3.745563,-8.175593
41.490136,2.298067,-4.465196,-9.508014
41.523097,0.955919,-3.724164,-8.655049
41.556097,0.746269,-2.654516,-8.856319
41.589662,-0.999465,-3.363674,-10.860038
41.623121,1.443606,-4.475372,-9.023619
41.656760,1.030890,-2.976249,-9.436933
